Title,ID,Date,Class,Category,Author,ISBN,Publisher,Pub_Date,Order_Time,Count,Cart,Cart_Date,Device,Address1,Address2,user_purchase_count,book_sell_count
"여자, 새벽 한 시",21867,20140922,주문,국내문학,<석아윤> 저,9788996572565,amstory,20130923.0,0,1,N,,기기PID_PC,경상남도,거제시,6,2
야만적인 앨리스씨,21869,20140122,주문,국내문학,<황정은> 저,9788954622745,문학동네,20131030.0,23,1,N,,그 외,광주광역시,남구,2,12
천국에서,21869,20140122,주문,국내문학,<김사과> 저,9788936434069,창비,20130920.0,23,1,N,,그 외,광주광역시,남구,2,2
남자를 위하여,21876,20140102,주문,국내문학,<김형경> 저,9788936472368,창비,20131118.0,12,1,N,,그 외,서울특별시,중랑구,1,49
내 심장을 쏴라,21917,20140107,주문,국내문학,<정유정> 저,9788956602998,은행나무,20090427.0,17,1,N,,그 외,부산광역시,수영구,1,75
몬순,21952,20140205,주문,국내문학,<편혜영> 등저,9788970129006,문학사상,20140122.0,10,1,N,,그 외,전라북도,김제시,1,90
공지영의 수도원 기행 2,21958,20141230,주문,국내문학,<공지영> 저,9788941914204,분도출판사,20141128.0,17,1,N,,기기PID_PC,경기도,군포시,1,50
김연아의 7분 드라마,21973,20140223,주문,국내문학,<김연아> 저,9788945125156,중앙출판사(JDM),20100128.0,3,1,N,,그 외,서울특별시,강남구,1,31
"바람이 불어, 널 이별해",22000,20140623,주문,국내문학,<김현희> 저,9788933840719,pageone(페이지원),20081229.0,16,1,N,,기기PID_PC,서울특별시,강남구,1,1
정글만리 3,22036,20141009,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,1,1,N,,기기PID_PC,경기도,이천시,3,513
정글만리 2,22036,20141009,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,1,1,N,,기기PID_PC,경기도,이천시,3,504
정글만리 1,22036,20141009,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,1,1,N,,기기PID_PC,경기도,이천시,3,522
유다의 별 1,22052,20140830,주문,국내문학,<도진기> 저,9788960178687,황금가지,20140704.0,1,1,N,,기기PID_PC,서울특별시,성북구,2,1
유다의 별 2,22052,20140830,주문,국내문학,<도진기> 저,9788960178694,황금가지,20140704.0,1,1,N,,기기PID_PC,서울특별시,성북구,2,1
울기 좋은 방,22066,20140710,주문,국내문학,<용윤선> 저,9788993928709,달,20140515.0,12,1,N,,기기PID_PC,강원도,인제군,1,17
차남들의 세계사,22086,20140827,주문,국내문학,<이기호> 저,9788937489341,민음사,20140725.0,8,1,N,,기기PID_PC,서울특별시,마포구,11,12
밤은 책이다,22105,20140509,주문,국내문학,<이동진> 저,9788959136599,예담,20111220.0,9,1,N,,기기PID_PC,울산광역시,울주군,2,15
완전변태,22105,20140509,주문,국내문학,<이외수> 저,9788965744375,해냄,20140325.0,9,1,N,,기기PID_PC,울산광역시,울주군,2,59
1cm 일센티 첫 번째 이야기,22128,20140521,주문,국내문학,<김은주> 저/<김재연> 그림,9788968330216,허밍버드,20140303.0,9,1,N,,기기PID_PC,울산광역시,남구,2,184
어떤 하루,22128,20140521,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,9,1,N,,기기PID_PC,울산광역시,남구,2,393
내 심장을 쏴라,22185,20140407,주문,국내문학,<정유정> 저,9788956602998,은행나무,20090427.0,0,1,N,,그 외,인천광역시,서구,3,75
루시와 레몽의 집,22185,20140726,주문,국내문학,<신이현> 저,9791195247127,이야기가있는집,20140714.0,22,1,N,,그 외,인천광역시,서구,3,8
루시와 레몽의 집,22185,20140725,주문,국내문학,<신이현> 저,9791195247127,이야기가있는집,20140714.0,22,1,N,,기기PID_PC,인천광역시,서구,3,8
"멈추면, 비로소 보이는 것들",22194,20141119,주문,국내문학,<혜민 스님> 저/<이영철> 그림,9788965700609,쌤앤파커스,20120127.0,9,1,N,,안드로이드커머스앱,부산광역시,남구,1,296
방황해도 괜찮아,22243,20141124,주문,국내문학,<법륜> 저/<박승순> 그림,9788952764232,지식채널,20120201.0,22,1,N,,기기PID_PC,서울특별시,송파구,1,21
시니컬 황후 1,22250,20141022,주문,국내문학,<은빈> 저,9791131300688,단글,20140725.0,18,1,N,,기기PID_PC,경기도,안산시 단원구,2,5
시니컬 황후 2,22250,20141022,주문,국내문학,<은빈> 저,9791131300695,단글,20140725.0,18,1,N,,기기PID_PC,경기도,안산시 단원구,2,6
"멈추면, 비로소 보이는 것들",22261,20140306,주문,국내문학,<혜민 스님> 저/<이영철> 그림,9788965700609,쌤앤파커스,20120127.0,12,1,N,,그 외,강원도,춘천시,1,296
바람이 분다 당신이 좋다,22274,20140426,주문,국내문학,<이병률> 저,9788993928488,달,20120704.0,15,1,N,,기기PID_PC,경기도,고양시 일산서구,1,154
남자의 여행,22328,20140320,주문,국내문학,<유명종> 저/<이종송> 그림/<전성영> 사진,9788996911616,디스커버리미디어,20120720.0,0,1,N,,그 외,전라북도,남원시,5,1
나만 알고싶은 유럽 TOP10,22328,20141112,주문,국내문학,<정여울> 저,9788970654195,홍익출판사,20140618.0,18,1,N,,기기PID_PC,전라북도,남원시,5,145
내가 사랑한 유럽 TOP10,22328,20141112,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,18,1,N,,기기PID_PC,전라북도,남원시,5,628
"따뜻하게 다정하게, 가까이",22328,20141112,주문,국내문학,<하명희> 저,9788952772138,시공사,20141029.0,18,1,N,,기기PID_PC,전라북도,남원시,5,2
젊은 날의 깨달음,22328,20140425,주문,국내문학,<혜민 스님> 저,9788993293135,클리어마인드,20100503.0,0,1,N,,기기PID_PC,전라북도,남원시,5,5
1cm+,22345,20140824,주문,국내문학,<김은주> 저/<양현정> 그림,9788968330124,허밍버드,20130718.0,15,1,N,,기기PID_PC,전라북도,전주시 완산구,3,260
1cm 일센티 첫 번째 이야기,22345,20140824,주문,국내문학,<김은주> 저/<김재연> 그림,9788968330216,허밍버드,20140303.0,15,1,N,,기기PID_PC,전라북도,전주시 완산구,3,184
싸드 THAAD,22345,20140824,주문,국내문학,<김진명> 저,9788993964844,새움,20140815.0,15,1,N,,기기PID_PC,전라북도,전주시 완산구,3,224
은교,22354,20140824,주문,국내문학,<박범신> 저,9788954610681,문학동네,20100406.0,21,1,N,,모바일웹,서울특별시,동작구,1,13
껌,22374,20141116,주문,국내문학,<김기택> 저,9788936422981,창비,20090216.0,8,1,N,,기기PID_PC,서울특별시,마포구,1,1
여행할 권리,22408,20141209,주문,국내문학,<김연수> 저,9788936471439,창비,20080513.0,14,1,N,,기기PID_PC,울산광역시,남구,10,14
추억의 절반은 맛이다,22408,20141209,주문,국내문학,<박찬일> 저,9788971848838,푸른숲,20120720.0,14,1,N,,기기PID_PC,울산광역시,남구,10,4
당신의 이름을 지어다가 며칠은 먹었다,22408,20140206,주문,국내문학,<박준> 저,9788954619578,문학동네,20121205.0,11,1,N,,그 외,울산광역시,남구,10,18
런던의 플로리스트,22408,20140103,주문,국내문학,<조은영> 저,9788952766779,시공사,20120920.0,13,1,N,,그 외,경상북도,포항시 남구,10,7
살인자의 기억법,22408,20141209,주문,국내문학,<김영하> 저,9788954622035,문학동네,20130724.0,14,1,N,,기기PID_PC,울산광역시,남구,10,55
다른 길,22408,20140602,주문,국내문학,<박노해> 저,9788991418141,느린걸음,20140201.0,15,1,N,,기기PID_PC,강원도,강릉시,10,39
밤이 선생이다,22408,20140206,주문,국내문학,<황현산> 저,9788954621496,난다,20130625.0,11,1,N,,그 외,울산광역시,남구,10,71
아프지 않은 날이 더 많을 거야,22408,20140217,주문,국내문학,<김지수> 저,9788965960706,흐름출판,20130417.0,12,1,N,,그 외,울산광역시,남구,10,2
네가 어떤 삶을 살든 나는 너를 응원할 것이다,22408,20140602,주문,국내문학,<공지영> 저,9788996047636,오픈하우스,20080321.0,15,1,N,,기기PID_PC,강원도,강릉시,10,52
다른 길,22408,20140303,주문,국내문학,<박노해> 저,9788991418141,느린걸음,20140201.0,15,1,N,,그 외,울산광역시,남구,10,39
정글만리 1,22409,20140202,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,7,1,N,,그 외,서울특별시,강서구,3,522
정글만리 3,22409,20140202,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,7,1,N,,그 외,서울특별시,강서구,3,513
정글만리 2,22409,20140202,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,7,1,N,,그 외,서울특별시,강서구,3,504
어떤 하루,22456,20140523,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,9,1,N,,기기PID_PC,충청북도,음성군,5,393
만인보 완간 개정판 13/14/15,22456,20141013,주문,국내문학,<고은> 저,9788936428471,창비,20100415.0,23,1,N,,기기PID_PC,충청북도,충주시,5,1
아름다운 사람들,22456,20141013,주문,국내문학,<김남조> 저/<송영방> 그림,9788943103897,문학의문학,20111117.0,22,1,N,,기기PID_PC,충청북도,충주시,5,2
내가 사랑한 유럽 TOP10,22456,20140218,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,10,1,N,,그 외,충청북도,충주시,5,628
나는 죽을 때까지 재미있게 살고 싶다,22456,20141016,주문,국내문학,<이근후> 저,9788901154091,갤리온,20130201.0,11,1,N,,기기PID_PC,충청북도,충주시,5,219
싸드 THAAD,22460,20141113,주문,국내문학,<김진명> 저,9788993964844,새움,20140815.0,14,1,N,,기기PID_PC,경상남도,창원시 진해구,3,224
비밀 정원,22460,20141113,주문,국내문학,<박혜영> 저,9791130604084,다산책방,20141006.0,14,1,N,,기기PID_PC,경상남도,창원시 진해구,3,31
살인자의 기억법,22460,20141113,주문,국내문학,<김영하> 저,9788954622035,문학동네,20130724.0,14,1,N,,기기PID_PC,경상남도,창원시 진해구,3,55
순간의 꽃,22474,20140203,주문,국내문학,<고은> 저,9788982813849,문학동네,20010430.0,13,1,N,,그 외,경기도,성남시 중원구,1,70
상상놀이,22479,20140502,주문,국내문학,<마광수> 저,9788997863150,책읽는귀족,20130420.0,15,1,N,,기기PID_PC,인천광역시,부평구,1,1
젠틀맨 하우스,22511,20141114,주문,국내문학,<블루시연> 저,9788968951084,북팔(BookPal),20141027.0,16,1,N,,안드로이드커머스앱,경기도,안양시 만안구,2,1
뱀파이어의 키스 1,22511,20141216,주문,국내문학,<신지은> 저,9788994300429,테라스북,20141231.0,10,1,N,,모바일웹,경기도,안양시 만안구,2,6
그곳에는 어처구니들이 산다,22523,20140731,주문,국내문학,<성석제> 저,9788982180972,강,20070330.0,23,1,N,,기기PID_PC,서울특별시,마포구,3,1
이 인간이 정말,22523,20140731,주문,국내문학,<성석제> 저,9788954622479,문학동네,20130926.0,23,1,N,,기기PID_PC,서울특별시,마포구,3,10
투명인간,22523,20140731,주문,국내문학,<성석제> 저,9788936434144,창비,20140627.0,23,1,N,,기기PID_PC,서울특별시,마포구,3,145
"멈추면, 비로소 보이는 것들",22530,20140310,주문,국내문학,<혜민 스님> 저/<이영철> 그림,9788965700609,쌤앤파커스,20120127.0,22,1,N,,그 외,대전광역시,유성구,2,296
서천석의 마음 읽는 시간,22530,20140217,주문,국내문학,<서천석> 저,9788934964421,김영사,20130923.0,23,1,N,,그 외,대전광역시,유성구,2,49
엄마를 부탁해,22551,20140112,주문,국내문학,<신경숙> 저,9788936433673,창비,20081024.0,22,1,N,,그 외,부산광역시,남구,1,72
나는 안내견 공부 중입니다,22553,20140618,주문,국내문학,<하우종> 저,9788925546629,알에이치코리아(RHK),20120419.0,23,1,N,,기기PID_PC,경기도,군포시,7,3
성균관 유생들의 나날 1,22553,20140916,주문,국내문학,<정은궐> 저,9788963710051,파란미디어,20090727.0,9,1,N,,기기PID_PC,경기도,군포시,7,12
삼. 곱하기. 십 (3×10),22553,20141215,주문,국내문학,"<장현웅>,<장희엽>,<성세인> 등저",9788996299974,소모(somo),20101220.0,8,1,N,,기기PID_PC,경기도,군포시,7,1
성균관 유생들의 나날 2,22553,20140916,주문,국내문학,<정은궐> 저,9788963710068,파란미디어,20090727.0,9,1,N,,기기PID_PC,경기도,군포시,7,12
부케 드 파리,22553,20140308,주문,국내문학,<정미영> 저,9788961960717,앨리스,20101110.0,15,1,N,,그 외,경기도,군포시,7,1
이만큼 가까이,22553,20140331,주문,국내문학,<정세랑> 저,9788936434106,창비,20140310.0,12,1,N,,그 외,경기도,군포시,7,12
반짝반짝 변주곡,22553,20141215,주문,국내문학,<황경신> 저,9788973811502,소담출판사,20140728.0,8,1,N,,기기PID_PC,경기도,군포시,7,6
이런 부모가 자식을 정신병자로 만든다,22560,20140130,주문,국내문학,<김정일> 저,9788986099836,박영률,20020131.0,10,1,N,,그 외,대구광역시,수성구,2,1
변희재의 청춘투쟁,22560,20141201,주문,국내문학,<변희재> 저,9791195315819,도전과미래,20140720.0,1,1,N,,기기PID_PC,대구광역시,수성구,2,4
"180일, 지금만큼은 사랑이 전부인 것처럼",22563,20140702,주문,국내문학,<테오> 저,9788959137848,예담,20140403.0,7,1,N,,모바일웹,광주광역시,광산구,1,1
1cm 일센티 첫 번째 이야기,22568,20140307,주문,국내문학,<김은주> 저/<김재연> 그림,9788968330216,허밍버드,20140303.0,23,1,N,,그 외,경기도,수원시 영통구,1,184
마음사전,22582,20140306,주문,국내문학,<김소연> 저,9788960900271,마음산책,20080120.0,20,1,N,,그 외,서울특별시,관악구,2,20
태,22582,20140601,주문,국내문학,<오태석> 저,9788963650371,종합출판범우,20100925.0,1,1,N,,기기PID_PC,서울특별시,관악구,2,1
"나는 아직, 어른이 되려면 멀었다",22591,20140329,주문,국내문학,<강세형> 저,9788934940067,김영사,20100715.0,13,1,N,,그 외,강원도,춘천시,2,22
바람이 분다 당신이 좋다,22591,20140329,주문,국내문학,<이병률> 저,9788993928488,달,20120704.0,13,1,N,,그 외,강원도,춘천시,2,154
그대 이름 내 가슴에 숨쉴때까지,22631,20140109,주문,국내문학,<이외수> 저,9788973377886,해냄,20061205.0,15,1,N,,그 외,서울특별시,성동구,6,2
마음에서 마음으로,22631,20140109,주문,국내문학,<이외수> 저/<하창수> 편,9788934964964,김영사,20131028.0,15,1,N,,그 외,서울특별시,성동구,6,11
밤이 선생이다,22631,20140411,주문,국내문학,<황현산> 저,9788954621496,난다,20130625.0,14,1,N,,그 외,서울특별시,성동구,6,71
"쓰러질 때마다 일어서면 그만,",22631,20141029,주문,국내문학,<이외수> 저/<정태련> 그림,9788965744597,해냄,20141001.0,22,1,N,,기기PID_PC,서울특별시,성동구,6,52
하악하악,22631,20140109,주문,국내문학,<이외수> 저/<정태련> 그림,9788973379507,해냄,20080330.0,15,1,N,,그 외,서울특별시,성동구,6,4
완전변태,22631,20140710,주문,국내문학,<이외수> 저,9788965744375,해냄,20140325.0,12,1,N,,기기PID_PC,서울특별시,성동구,6,59
호미,22663,20140214,주문,국내문학,<박완서> 저,9788970635415,열림원,20070129.0,11,1,N,,그 외,서울특별시,영등포구,19,5
고구려 4,22663,20140415,주문,국내문학,<김진명> 저,9788993964349,새움,20111129.0,15,1,N,,그 외,서울특별시,영등포구,19,38
그 남자네 집,22663,20140127,주문,국내문학,<박완서> 저,9788933801956,세계사,20120122.0,10,1,N,,그 외,서울특별시,영등포구,19,11
오만과 몽상 1,22663,20140411,주문,국내문학,<박완서> 저,9788933801826,세계사,20120122.0,13,1,N,,그 외,서울특별시,영등포구,19,2
도시의 흉년 1,22663,20140318,주문,국내문학,<박완서> 저,9788933801765,세계사,20120122.0,10,1,N,,그 외,서울특별시,영등포구,19,1
하늘과 바람과 별과 시,22663,20140520,주문,국내문학,<윤동주> 저,9788979441758,책만드는집,20030920.0,16,1,N,,기기PID_PC,서울특별시,영등포구,19,35
순간의 꽃,22663,20141027,주문,국내문학,<고은> 저,9788982813849,문학동네,20010430.0,13,1,N,,기기PID_PC,서울특별시,영등포구,19,70
영원한 제국,22663,20140507,주문,국내문학,<이인화> 저,9788933801536,세계사,20060925.0,17,1,N,,기기PID_PC,서울특별시,영등포구,19,17
무궁화꽃이 피었습니다 세트,22663,20140415,주문,국내문학,<김진명> 저,9788993964097,새움,20100301.0,15,1,N,,그 외,서울특별시,영등포구,19,16
